-0.48886	3.18421e-10	-0.541785	4.37001e-08
-0.490411	3.07724e-10	-0.542178	4.1557e-08
-0.491976	2.97261e-10	-0.542513	3.94641e-08
-0.493552	2.87027e-10	-0.54279	3.74212e-08
-0.495136	2.77022e-10	-0.543008	3.54284e-08
-0.496728	2.67245e-10	-0.543168	3.34858e-08
-0.498325	2.57689e-10	-0.543269	3.15934e-08
-0.499924	2.48292e-10	-0.543311	2.97512e-08
-0.501524	2.39121e-10	-0.543293	2.79593e-08
-0.503122	2.30178e-10	-0.543217	2.62176e-08
-0.504717	2.21326e-10	-0.543082	2.45263e-08
-0.506305	2.12693e-10	-0.542888	2.28852e-08
-0.507884	2.04296e-10	-0.542635	2.12832e-08
-0.509454	1.96125e-10	-0.542324	1.97276e-08
-0.511011	1.88186e-10	-0.541956	1.82212e-08
-0.512553	1.80472e-10	-0.541531	1.67556e-08
-0.514079	1.72975e-10	-0.541049	1.53462e-08
-0.515585	1.65696e-10	-0.540511	1.39928e-08
-0.517071	1.58635e-10	-0.539917	1.26957e-08
-0.518534	1.51772e-10	-0.53927	1.14549e-08
-0.519973	1.45027e-10	-0.538569	1.02706e-08
-0.521384	1.38511e-10	-0.537816	9.11221e-09
-0.522767	1.32227e-10	-0.537011	8.01363e-09
-0.524119	1.26167e-10	-0.536156	6.98143e-09
-0.525439	1.20322e-10	-0.535251	6.01556e-09
-0.526724	1.14701e-10	-0.534299	5.11619e-09
-0.527974	1.09291e-10	-0.5333	4.2838e-09
-0.529186	1.04097e-10	-0.532256	3.51926e-09
-0.530359	9.91179e-11	-0.531168	2.82396e-09
-0.531491	9.43488e-11	-0.530037	2.20005e-09
-0.532581	8.97895e-11	-0.528866	1.65054e-09
-0.533627	8.5437e-11	-0.527655	1.1803e-09
-0.534628	8.1291e-11	-0.526407	7.99199e-10
-0.535582	7.73494e-11	-0.525123	5.27378e-10
-0.536489	7.3616e-11	-0.523804	4.70747e-10
-0.537346	7.00862e-11	-0.522454	6.8351e-10
-0.538153	6.67638e-11	-0.521072	9.95615e-10
-0.538909	6.36506e-11	-0.519662	1.37505e-09
-0.539613	6.07457e-11	-0.518226	1.80594e-09
-0.540264	5.80557e-11	-0.516764	2.27777e-09
-0.540861	5.55889e-11	-0.51528	2.78312e-09
-0.541403	5.33501e-11	-0.513774	3.31614e-09
-0.541889	5.13522e-11	-0.51225	3.87212e-09
-0.542319	4.96192e-11	-0.510709	4.44738e-09
-0.542692	4.81893e-11	-0.509153	5.03863e-09
-0.543008	4.71621e-11	-0.507585	5.64303e-09
-0.543267	4.70978e-11	-0.506006	6.25811e-09
-0.543467	5.43394e-08	-0.504419	6.88169e-09
-0.543609	5.34297e-08	-0.502825	7.51182e-09
-0.543693	5.25158e-08	-0.501227	8.14679e-09
-0.543718	5.15981e-08	-0.499628	8.78502e-09
-0.543685	5.06772e-08	-0.498028	9.42512e-09
-0.543593	4.97458e-08	-0.496431	1.00658e-08
-0.543443	4.87246e-08	-0.494838	1.07059e-08
-0.543235	4.77047e-08	-0.493252	1.13444e-08
-0.542969	4.66865e-08	-0.491674	1.19803e-08
-0.542645	4.56705e-08	-0.490107	4.17058e-08
-0.542265	4.46572e-08	-0.488553	1.89058e-08
-0.541827	4.35666e-08	-0.487014	1.90682e-08
-0.541334	4.24617e-08	-0.485492	4.17756e-08
-0.540786	4.13539e-08	-0.483989	1.50927e-08
-0.540183	4.02199e-08	-0.482507	1.56971e-08
-0.539527	3.90979e-08	-0.481048	1.62939e-08
-0.538818	3.79843e-08	-0.479614	1.68624e-08
-0.538057	3.6813e-08	-0.478207	1.74212e-08
-0.537245	3.56593e-08	-0.476828	1.79439e-08
-0.536383	3.45233e-08	-0.47548	1.84515e-08
-0.535473	3.3405e-08	-0.474164	1.89467e-08
-0.534515	3.23045e-08	-0.472883	1.94292e-08
-0.533511	3.12217e-08	-0.471637	1.98988e-08
-0.532463	3.01567e-08	-0.470428	2.03554e-08
-0.531371	2.91095e-08	-0.469259	2.07989e-08
-0.530238	2.80802e-08	-0.46813	2.12291e-08
-0.529064	2.70687e-08	-0.467043	2.16457e-08
-0.527851	2.60751e-08	-0.465999	2.20489e-08
-0.526601	2.50994e-08	-0.465	2.24386e-08
-0.525316	2.41416e-08	-0.464048	2.28149e-08
-0.523997	2.32017e-08	-0.463142	2.31776e-08
-0.522645	2.22798e-08	-0.462286	2.35268e-08
-0.521264	2.13681e-08	-0.461479	2.38626e-08
-0.519854	2.04665e-08	-0.460723	2.41507e-08
-0.518417	1.95843e-08	-0.460018	2.44141e-08
-0.516956	1.87213e-08	-0.459366	2.46631e-08
-0.515472	1.78775e-08	-0.458768	2.48979e-08
-0.513968	1.7053e-08	-0.458224	2.51184e-08
-0.512444	1.62474e-08	-0.457735	2.5325e-08
-0.510904	1.54609e-08	-0.457302	2.55176e-08
-0.509349	1.46915e-08	-0.456925	2.56966e-08
-0.507782	1.39318e-08	-0.456604	2.58618e-08
-0.506204	1.31922e-08	-0.456341	2.60137e-08
-0.504617	1.24724e-08	-0.456135	2.61523e-08
-0.503024	1.17725e-08	-0.455986	2.6259e-08
-0.501427	1.10925e-08	-0.455896	2.63179e-08
-0.499827	1.04321e-08	-0.455863	2.6364e-08
-0.498228	9.7913e-09	-0.455889	2.63973e-08
-0.49663	9.17005e-09	-0.455972	2.64183e-08
-0.495036	8.56825e-09	-0.456114	2.64271e-08
-0.493449	7.98582e-09	-0.456312	2.64239e-08
-0.49187	7.4227e-09	-0.456569	2.6409e-08
-0.490301	6.87884e-09	-0.456882	2.63826e-08
